name,price,url,details
THE LEO First Light Diamond Oval-Cut Bridal Set 1-1/5 ct tw 14K White Gold,3499,https://www.kay.com/the-leo-first-light-diamond-ovalcut-bridal-set-115-ct-tw-14k-white-gold/p/V-994277200,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1-1/5"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}}"
Now + Forever Diamond Engagement Ring 1 ct tw Radiant & Round 14K White Gold,2999,https://www.kay.com/now-forever-diamond-engagement-ring-1-ct-tw-radiant-round-14k-white-gold/p/V-994064208,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1"", ""Center Stone T.W."": ""1/2"", ""Color"": ""I"", ""Clarity"": ""SI2"", ""Lifetime Diamond Commitment"": ""Yes"", ""Stone Type"": ""Diamond"", ""Stone Color"": ""White"", ""Stone Shape"": ""Radiant-Cut"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw"", ""Stone Class"": ""Natural"", ""Stone 2 Type"": ""Diamond"", ""Stone 2 Color"": ""White"", ""Stone 2 Shape"": ""Round"", ""Stone 2 Class"": ""Natural"", ""Stone Setting"": ""Prong"", ""Setting Only"": ""false"", ""Stone 2 Diamond Clarity"": ""I2"", ""Stone 2 Diamond Color"": ""I""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}, ""Ring Design"": {""Ring Style"": ""Engagement Ring"", ""Standard Ring Size"": ""7.0""}, ""Product Details"": {""Height"": ""8 mm""}}"
THE LEO Diamond Three-Stone Engagement Ring 7/8 ct tw 14K White Gold,1999,https://www.kay.com/the-leo-diamond-threestone-engagement-ring-78-ct-tw-14k-white-gold/p/V-993146808,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""7/8"", ""Center Stone T.W."": ""1/4"", ""Color"": ""I"", ""Clarity"": ""SI2"", ""Certified Diamond"": ""Yes"", ""Lifetime Diamond Commitment"": ""Yes"", ""Stone Type"": ""Diamond"", ""Stone Color"": ""White"", ""Stone Shape"": ""Princess-Cut"", ""Stone Carat Range"": ""1/2 Ctw - Under 1 Ctw"", ""Stone Class"": ""Natural"", ""Stone 2 Type"": ""Diamond"", ""Stone 2 Color"": ""White"", ""Stone 2 Shape"": ""Round"", ""Stone 2 Class"": ""Natural"", ""Stone 3 Type"": ""Diamond"", ""Stone 3 Color"": ""White"", ""Stone 3 Shape"": ""Round"", ""Stone 3 Class"": ""Natural"", ""Stone Setting"": ""Prong"", ""Setting Only"": ""false"", ""Stone 2 Diamond Clarity"": ""SI2"", ""Stone 2 Diamond Color"": ""I"", ""Stone 3 Diamond Clarity"": ""SI2"", ""Stone 3 Diamond Color"": ""I""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}, ""Ring Design"": {""Ring Style"": ""Engagement Ring"", ""Standard Ring Size"": ""7.0""}, ""Product Details"": {""Height"": ""8.2 mm""}}"
Neil Lane Pear-Shaped Diamond Halo Twist Shank Bridal Set 3/4 ct tw 14K Yellow Gold,1999,https://www.kay.com/neil-lane-pearshaped-diamond-halo-twist-shank-bridal-set-34-ct-tw-14k-yellow-gold/p/V-940699100,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""3/4"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1/2 Ctw - Under 1 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""Yellow"", ""Gold Karat"": ""14K""}}"
Neil Lane Pear-Shaped Diamond Halo Twist Shank Bridal Set 3/4 ct tw 14K White Gold,1999,https://www.kay.com/neil-lane-pearshaped-diamond-halo-twist-shank-bridal-set-34-ct-tw-14k-white-gold/p/V-940698300,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""3/4"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1/2 Ctw - Under 1 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}}"
Neil Lane Pear-Shaped & Round-Cut Diamond Bridal Set 3/4 ct tw 14K Rose Gold,1999,https://www.kay.com/neil-lane-pearshaped-roundcut-diamond-bridal-set-34-ct-tw-14k-rose-gold/p/V-940615900,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""3/4"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1/2 Ctw - Under 1 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""Rose"", ""Gold Karat"": ""14K""}}"
Neil Lane Bridal Diamond Ring 1-1/6 cts tw 14K White Gold,2799,https://www.kay.com/neil-lane-bridal-diamond-ring-116-cts-tw-14k-white-gold/p/V-940345010,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1-1/6"", ""Center Stone T.W."": ""1/2"", ""Color"": ""I"", ""Clarity"": ""I1"", ""Lifetime Diamond Commitment"": ""Yes"", ""Stone Type"": ""Diamond"", ""Stone Color"": ""White"", ""Stone Shape"": ""Oval"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw"", ""Stone Class"": ""Natural"", ""Stone 2 Type"": ""Diamond"", ""Stone 2 Color"": ""White"", ""Stone 2 Shape"": ""Round"", ""Stone 2 Class"": ""Natural"", ""Stone Setting"": ""Prong"", ""Setting Only"": ""false"", ""Stone 2 Diamond Clarity"": ""I1"", ""Stone 2 Diamond Color"": ""I""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}, ""Ring Design"": {""Ring Style"": ""Engagement Ring"", ""Standard Ring Size"": ""7.0""}}"
Neil Lane Black & White Pear Shaped Diamond Bridal Set 1-1/2 ct tw 14K Rose Gold,2299,https://www.kay.com/neil-lane-black-white-pear-shaped-diamond-bridal-set-112-ct-tw-14k-rose-gold/p/V-940529000,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1-1/2"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""Rose"", ""Gold Karat"": ""14K""}}"
Neil Lane Pear-Shaped Black & White Diamond Bridal Set 1-1/2 ct tw 14K Yellow Gold,2299,https://www.kay.com/neil-lane-pearshaped-black-white-diamond-bridal-set-112-ct-tw-14k-yellow-gold/p/V-890185800,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1-1/2"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""Yellow"", ""Gold Karat"": ""14K""}}"
Neil Lane Pear-Shaped Black & White Diamond Bridal Set 1-1/2 ct tw 14K White Gold,2299,https://www.kay.com/neil-lane-pearshaped-black-white-diamond-bridal-set-112-ct-tw-14k-white-gold/p/V-848407800,"{""Stone(s)"": {""Total Weight (CT. T.W.)"": ""1-1/2"", ""Stone Type"": ""Diamond"", ""Stone Carat Range"": ""1 Ctw - Under 3 Ctw""}, ""Metal(s)"": {""Metal Type"": ""Gold"", ""Metal Color"": ""White"", ""Gold Karat"": ""14K""}}"
