name,price,url,details
GLAMIRA Bracelet Abover,"$5,634.00",https://www.glamira.com/glamira-bracelet-abover.html,"{""General"": {""Product No:"": ""GZ985"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""White"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.38 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.1"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""3.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.997"", ""Quantity of stones"": ""107"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Dawstering,"$5,638.00",https://www.glamira.com/glamira-bracelet-dawstering.html,"{""General"": {""Product No:"": ""GZ123"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.26 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.37"", ""Quantity of stones"": ""37"", ""Center Stone Diameter[?]"": ""1.3 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""1.057"", ""Quantity of stones"": ""107"", ""Accent Stone Diameter"": ""1.8 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Elbe,"$5,633.00",https://www.glamira.com/glamira-bracelet-elbe.html,"{""General"": {""Product No:"": ""TK-7-BR"", ""Gender"": ""Female"", ""Thickness[?]"": ""2.0 mm"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 13.64 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""2.64"", ""Quantity of stones"": ""88"", ""Center Stone Diameter[?]"": ""2.0 mm""}}"
GLAMIRA Bracelet Moselle,"$5,633.00",https://www.glamira.com/glamira-bracelet-moselle.html,"{""General"": {""Product No:"": ""TK-8-BR"", ""Gender"": ""Female"", ""Thickness[?]"": ""2.0 mm"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 13.64 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""2.64"", ""Quantity of stones"": ""88"", ""Center Stone Diameter[?]"": ""2.0 mm""}}"
GLAMIRA Bracelet Adelkalle,"$5,627.00",https://www.glamira.com/glamira-bracelet-adelkalle.html,"{""General"": {""Product No:"": ""GZ136"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.31 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.63"", ""Quantity of stones"": ""33"", ""Center Stone Diameter[?]"": ""2.0 mm - 1.7 mm - 1.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""1.394"", ""Quantity of stones"": ""182"", ""Accent Stone Diameter"": ""1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Shapted,"$5,621.00",https://www.glamira.com/glamira-bracelet-shapted.html,"{""General"": {""Product No:"": ""GZ212"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.38 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.24"", ""Quantity of stones"": ""8"", ""Center Stone Diameter[?]"": ""2.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.993"", ""Quantity of stones"": ""106"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
Women's Bangle lxeure,"$5,618.00",https://www.glamira.com/womens-bangle-lxeure.html,"{""General"": {""Product No:"": ""BGETT161"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 30.55 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Baguette"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.8"", ""Quantity of stones"": ""4"", ""Center Stone Diameter[?]"": ""5.0x2.5 mm""}}"
GLAMIRA Bracelet Loretta,"$5,619.00",https://www.glamira.com/glamira-bracelet-loretta.html,"{""General"": {""Product No:"": ""loretta"", ""Gender"": ""Female"", ""Length[?]"": ""17 - 20 cm (Adjustable)"", ""Solid[?]"": ""Yes"", ""Color / Metal[?]"": ""18K Yellow Gold"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 22.38 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.575"", ""Quantity of stones"": ""105"", ""Center Stone Diameter[?]"": ""1.5 mm""}}"
GLAMIRA Bracelet Nalpure,"$5,618.00",https://www.glamira.com/glamira-bracelet-nalpure.html,"{""General"": {""Product No:"": ""GZ498"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.24 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.041"", ""Quantity of stones"": ""115"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm""}}"
GLAMIRA Bracelet Capecap,"$5,614.00",https://www.glamira.com/glamira-bracelet-capecap.html,"{""General"": {""Product No:"": ""GZ301"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.28 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.1"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""3.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.993"", ""Quantity of stones"": ""106"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Connegers,"$5,615.00",https://www.glamira.com/glamira-bracelet-connegers.html,"{""General"": {""Product No:"": ""GZ753"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.14 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.3"", ""Quantity of stones"": ""16"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.836"", ""Quantity of stones"": ""118"", ""Accent Stone Diameter"": ""1.4 mm - 1.1 mm - 1.0 mm""}}"
GLAMIRA Bracelet Capitchip,"$5,605.00",https://www.glamira.com/glamira-bracelet-capitchip.html,"{""General"": {""Product No:"": ""GZ180"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Red - Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.26 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.025"", ""Quantity of stones"": ""114"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Mentics,"$5,610.00",https://www.glamira.com/glamira-bracelet-mentics.html,"{""General"": {""Product No:"": ""GZ493"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.26 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Baguette"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.33"", ""Quantity of stones"": ""3"", ""Center Stone Diameter[?]"": ""4.0x2.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""1.089"", ""Quantity of stones"": ""114"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Furned,"$5,602.00",https://www.glamira.com/glamira-bracelet-furned.html,"{""General"": {""Product No:"": ""GZ786"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.09 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.07"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""2.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""1.113"", ""Quantity of stones"": ""130"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Pandeley,"$5,600.00",https://www.glamira.com/glamira-bracelet-pandeley.html,"{""General"": {""Product No:"": ""GZ521"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.19 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.07"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""2.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.993"", ""Quantity of stones"": ""106"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bangle Baraha,"$5,597.00",https://www.glamira.com/glamira-bangle-baraha.html,"{""General"": {""Product No:"": ""LNK326"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 31.39 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.488"", ""Quantity of stones"": ""56"", ""Center Stone Diameter[?]"": ""1.6 mm - 1.2 mm""}}"
GLAMIRA Bracelet Meloussey,"$5,597.00",https://www.glamira.com/glamira-bracelet-meloussey.html,"{""General"": {""Product No:"": ""GZ331"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Black - Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.06 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.144"", ""Quantity of stones"": ""24"", ""Center Stone Diameter[?]"": ""1.1 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.993"", ""Quantity of stones"": ""106"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Dagat,"$5,595.00",https://www.glamira.com/glamira-bracelet-dagat.html,"{""General"": {""Product No:"": ""GZ122"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.08 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.323"", ""Quantity of stones"": ""121"", ""Center Stone Diameter[?]"": ""1.8 mm - 1.6 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Aplicorteir,"$5,596.00",https://www.glamira.com/glamira-bracelet-aplicorteir.html,"{""General"": {""Product No:"": ""GZ163"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 32.13 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.173"", ""Quantity of stones"": ""136"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Sunyata,"$5,594.00",https://www.glamira.com/glamira-bracelet-sunyata.html,"{""General"": {""Product No:"": ""YUC358"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 11.33 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Oval"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""2.4"", ""Quantity of stones"": ""12"", ""Center Stone Diameter[?]"": ""5.0x3.0 mm""}}"
GLAMIRA Bracelet Affromty,"$5,591.00",https://www.glamira.com/glamira-bracelet-affromty.html,"{""General"": {""Product No:"": ""GZ1152"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 31.97 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.157"", ""Quantity of stones"": ""139"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bangle Botri,"$5,584.00",https://www.glamira.com/glamira-bangle-botri.html,"{""General"": {""Product No:"": ""GNN115"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 21.83 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Princess - Marquise"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""2.21"", ""Quantity of stones"": ""47"", ""Center Stone Diameter[?]"": ""2.5x2.5 mm - 3.0x1.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity"": ""VS"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.309"", ""Quantity of stones"": ""50"", ""Accent Stone Diameter"": ""1.5 mm - 1.1 mm""}}"
GLAMIRA Bracelet Werra,"$5,584.00",https://www.glamira.com/glamira-bracelet-werra.html,"{""General"": {""Product No:"": ""TK-5-BR"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 14.18 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""2.52"", ""Quantity of stones"": ""84"", ""Center Stone Diameter[?]"": ""2.0 mm""}}"
GLAMIRA Bracelet Mabeef,"$5,575.00",https://www.glamira.com/glamira-bracelet-mabeef.html,"{""General"": {""Product No:"": ""GZ697"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""Accent Color"": ""Malachite"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 31.90 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""1.136"", ""Quantity of stones"": ""134"", ""Center Stone Diameter[?]"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm""}}"
GLAMIRA Bracelet Gubat,"$5,568.00",https://www.glamira.com/glamira-bracelet-gubat.html,"{""General"": {""Product No:"": ""GZ460"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 31.94 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.112"", ""Quantity of stones"": ""14"", ""Center Stone Diameter[?]"": ""1.2 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.997"", ""Quantity of stones"": ""107"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
GLAMIRA Bracelet Disyerto,"$5,567.00",https://www.glamira.com/glamira-bracelet-disyerto.html,"{""General"": {""Product No:"": ""GZ194"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Length[?]"": ""MEDIUM 7.1 inchClick to edit"", ""Color / Metal[?]"": ""14K Rose & White Gold"", ""Accent Color"": ""Malachite"", ""Rhodium Plated[?]"": ""Yes"", ""Product Dimensions"": ""Click to View"", ""Average Weight"": ""≈ 31.92 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.196"", ""Quantity of stones"": ""49"", ""Center Stone Diameter[?]"": ""0.9 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.993"", ""Quantity of stones"": ""106"", ""Accent Stone Diameter"": ""1.7 mm - 1.5 mm - 1.4 mm - 1.1 mm - 1.0 mm - 0.9 mm""}}"
